"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
411,"2021-03-05 23:05:30.2400","2021-03-05 23:12:21.5280",3184,"Paulus Hook",40.7141454,-74.0335519,3199,"Newport Pkwy",40.7287448,-74.0321082,44907,"Customer",1970,0
2790,"2021-03-05 23:06:29.6430","2021-03-05 23:53:00.4560",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3192,"Liberty Light Rail",40.7112423,-74.0557013,43974,"Subscriber",1958,1
421,"2021-03-05 23:08:39.5160","2021-03-05 23:15:40.6850",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3681,"Grand St",40.71517767732029,-74.03768330812454,40093,"Customer",1970,0
649,"2021-03-05 23:09:47.1810","2021-03-05 23:20:36.4710",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,40284,"Customer",1970,0
390,"2021-03-05 23:13:01.4030","2021-03-05 23:19:31.6720",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,46627,"Customer",1970,0
309,"2021-03-05 23:13:46.2580","2021-03-05 23:18:55.5660",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,43369,"Customer",1970,0
399,"2021-03-05 23:14:10.3050","2021-03-05 23:20:49.4240",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3199,"Newport Pkwy",40.7287448,-74.0321082,44422,"Customer",1970,0
322,"2021-03-05 23:16:01.8900","2021-03-05 23:21:23.9830",3210,"Pershing Field",40.742677141,-74.051788633,3212,"Christ Hospital",40.734785818,-74.050443636,42481,"Customer",1970,0
373,"2021-03-05 23:17:18.1540","2021-03-05 23:23:31.8240",3214,"Essex Light Rail",40.7127742,-74.0364857,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31794,"Customer",1970,0
298,"2021-03-05 23:17:24.6070","2021-03-05 23:22:22.8000",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,33959,"Customer",1970,0
251,"2021-03-05 23:19:34.2060","2021-03-05 23:23:46.0980",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,44059,"Customer",1970,0
686,"2021-03-05 23:21:35.3760","2021-03-05 23:33:02.3170",3640,"Journal Square",40.73367,-74.0625,3213,"Van Vorst Park",40.71848892,-74.047726625,29931,"Customer",1970,0
2090,"2021-03-05 23:26:29.6640","2021-03-06 00:01:20.5190",3640,"Journal Square",40.73367,-74.0625,3187,"Warren St",40.7211236,-74.03805095,16423,"Subscriber",1988,2
771,"2021-03-05 23:26:51.8830","2021-03-05 23:39:43.1070",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,40284,"Customer",1970,0
751,"2021-03-05 23:27:04.1950","2021-03-05 23:39:35.7840",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,32440,"Customer",1970,0
277,"2021-03-05 23:27:06.3760","2021-03-05 23:31:44.2410",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,42358,"Customer",1970,0
294,"2021-03-05 23:32:59.9890","2021-03-05 23:37:54.0490",3640,"Journal Square",40.73367,-74.0625,3207,"Oakland Ave",40.7376037,-74.0524783,26913,"Customer",1970,0
5372,"2021-03-05 23:34:53.8310","2021-03-06 01:04:26.0660",3213,"Van Vorst Park",40.71848892,-74.047726625,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,44911,"Customer",1970,0
281,"2021-03-05 23:38:34.3020","2021-03-05 23:43:15.4910",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,44223,"Customer",1970,0
86,"2021-03-05 23:43:28.5580","2021-03-05 23:44:55.2690",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3213,"Van Vorst Park",40.71848892,-74.047726625,43236,"Subscriber",1982,1
685,"2021-03-05 23:44:31.7440","2021-03-05 23:55:56.8310",3192,"Liberty Light Rail",40.7112423,-74.0557013,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,44920,"Subscriber",1982,2
198,"2021-03-05 23:54:20.2980","2021-03-05 23:57:38.9350",3640,"Journal Square",40.73367,-74.0625,3201,"Dey St",40.737711,-74.066921,17231,"Customer",1970,0
144,"2021-03-05 23:57:58.8020","2021-03-06 00:00:23.4500",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,40284,"Customer",1970,0
468,"2021-03-05 23:59:10.0640","2021-03-06 00:06:58.7130",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,41244,"Customer",1970,0
388,"2021-03-06 00:01:43.8760","2021-03-06 00:08:12.3300",3640,"Journal Square",40.73367,-74.0625,3194,"McGinley Square",40.7253399253558,-74.06762212514877,15730,"Customer",1970,0
580,"2021-03-06 00:03:00.2270","2021-03-06 00:12:40.7320",3210,"Pershing Field",40.742677141,-74.051788633,3206,"Hilltop",40.7311689,-74.0575736,33361,"Customer",1970,0
825,"2021-03-06 00:03:28.3160","2021-03-06 00:17:13.9960",3639,"Harborside",40.7192517,-74.034234,3194,"McGinley Square",40.7253399253558,-74.06762212514877,41431,"Customer",1970,0
2697,"2021-03-06 00:05:15.3280","2021-03-06 00:50:12.3730",3192,"Liberty Light Rail",40.7112423,-74.0557013,3213,"Van Vorst Park",40.71848892,-74.047726625,43974,"Subscriber",1958,1
326,"2021-03-06 00:20:07.9510","2021-03-06 00:25:34.4920",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,46627,"Customer",1970,0
465,"2021-03-06 00:22:51.9220","2021-03-06 00:30:37.5070",3211,"Newark Ave",40.72152515,-74.046304543,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,38515,"Customer",1970,0
948,"2021-03-06 00:25:33.5520","2021-03-06 00:41:22.3780",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3203,"Hamilton Park",40.727595966,-74.044247311,42358,"Customer",1970,0
594,"2021-03-06 00:27:49.1690","2021-03-06 00:37:43.4840",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,40866,"Subscriber",1994,1
1027,"2021-03-06 00:30:18.3130","2021-03-06 00:47:25.3400",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3267,"Morris Canal",40.7124188237569,-74.03852552175522,45726,"Customer",1970,0
383,"2021-03-06 00:39:24.1770","2021-03-06 00:45:48.0860",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3202,"Newport PATH",40.7272235,-74.0337589,44388,"Subscriber",1996,1
2250,"2021-03-06 00:42:04.3160","2021-03-06 01:19:35.2930",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,42358,"Customer",1970,0
529,"2021-03-06 00:43:29.6180","2021-03-06 00:52:19.2210",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,31287,"Customer",1970,0
489,"2021-03-06 00:44:10.0690","2021-03-06 00:52:20.0480",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,45499,"Customer",1970,0
478,"2021-03-06 00:51:41.8050","2021-03-06 00:59:40.3920",3212,"Christ Hospital",40.734785818,-74.050443636,3211,"Newark Ave",40.72152515,-74.046304543,42481,"Customer",1970,0
793,"2021-03-06 00:51:52.5420","2021-03-06 01:05:06.0110",3213,"Van Vorst Park",40.71848892,-74.047726625,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,29931,"Customer",1970,0
373,"2021-03-06 00:55:17.7920","2021-03-06 01:01:31.7650",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,45343,"Subscriber",1994,1
188,"2021-03-06 01:01:49.1970","2021-03-06 01:04:57.8060",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29403,"Customer",1970,0
2299,"2021-03-06 01:06:11.4660","2021-03-06 01:44:31.1760",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,44911,"Customer",1970,0
1296,"2021-03-06 01:10:02.8840","2021-03-06 01:31:39.4670",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,44703,"Customer",1970,0
419,"2021-03-06 01:13:13.8720","2021-03-06 01:20:13.2190",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,38906,"Customer",1970,0
271,"2021-03-06 01:16:35.5500","2021-03-06 01:21:07.2830",3203,"Hamilton Park",40.727595966,-74.044247311,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,44683,"Customer",1970,0
93,"2021-03-06 01:17:47.1490","2021-03-06 01:19:20.7750",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,38470,"Customer",1970,0
1688,"2021-03-06 01:20:00.2500","2021-03-06 01:48:08.5090",3202,"Newport PATH",40.7272235,-74.0337589,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,42358,"Customer",1970,0
449,"2021-03-06 01:23:37.4640","2021-03-06 01:31:06.6070",3187,"Warren St",40.7211236,-74.03805095,3202,"Newport PATH",40.7272235,-74.0337589,40168,"Customer",1970,0
565,"2021-03-06 01:25:15.8300","2021-03-06 01:34:41.3540",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,38470,"Customer",1970,0
723,"2021-03-06 01:37:09.0430","2021-03-06 01:49:12.2690",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,40464,"Customer",1970,0
682,"2021-03-06 01:38:35.4310","2021-03-06 01:49:58.1630",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,38470,"Customer",1970,0
514,"2021-03-06 01:47:03.6320","2021-03-06 01:55:37.7360",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3639,"Harborside",40.7192517,-74.034234,44916,"Customer",1970,0
537,"2021-03-06 02:12:22.8140","2021-03-06 02:21:20.3120",3209,"Brunswick St",40.7241765,-74.0506564,3209,"Brunswick St",40.7241765,-74.0506564,38533,"Customer",1970,0
210,"2021-03-06 02:25:45.1130","2021-03-06 02:29:15.5040",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,38515,"Customer",1970,0
193,"2021-03-06 02:25:58.4610","2021-03-06 02:29:11.6280",3681,"Grand St",40.71517767732029,-74.03768330812454,3681,"Grand St",40.71517767732029,-74.03768330812454,40093,"Customer",1970,0
1376,"2021-03-06 02:41:54.8200","2021-03-06 03:04:51.7410",3213,"Van Vorst Park",40.71848892,-74.047726625,3185,"City Hall",40.7177325,-74.043845,43236,"Subscriber",1982,1
205,"2021-03-06 02:53:42.8890","2021-03-06 02:57:08.0730",3211,"Newark Ave",40.72152515,-74.046304543,3209,"Brunswick St",40.7241765,-74.0506564,40885,"Customer",1970,0
166,"2021-03-06 02:54:32.6970","2021-03-06 02:57:19.5880",3211,"Newark Ave",40.72152515,-74.046304543,3209,"Brunswick St",40.7241765,-74.0506564,46382,"Customer",1970,0
187,"2021-03-06 02:56:43.7100","2021-03-06 02:59:51.0210",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29403,"Customer",1970,0
187,"2021-03-06 02:56:46.5890","2021-03-06 02:59:54.0420",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,44283,"Customer",1970,0
514,"2021-03-06 02:59:38.0040","2021-03-06 03:08:12.8710",3199,"Newport Pkwy",40.7287448,-74.0321082,3187,"Warren St",40.7211236,-74.03805095,42396,"Customer",1970,0
409,"2021-03-06 03:10:50.2640","2021-03-06 03:17:39.5430",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3211,"Newark Ave",40.72152515,-74.046304543,39176,"Customer",1970,0
357,"2021-03-06 03:11:44.3480","2021-03-06 03:17:41.5260",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,44872,"Customer",1970,0
664,"2021-03-06 03:33:34.8440","2021-03-06 03:44:39.6350",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,41608,"Customer",1970,0
843,"2021-03-06 03:38:18.2360","2021-03-06 03:52:21.9580",3185,"City Hall",40.7177325,-74.043845,3199,"Newport Pkwy",40.7287448,-74.0321082,42311,"Subscriber",1970,0
397,"2021-03-06 03:40:54.8830","2021-03-06 03:47:32.0540",3640,"Journal Square",40.73367,-74.0625,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,16065,"Customer",1970,0
547,"2021-03-06 03:59:57.6690","2021-03-06 04:09:05.6440",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3202,"Newport PATH",40.7272235,-74.0337589,46340,"Customer",1970,0
1515,"2021-03-06 04:10:47.4450","2021-03-06 04:36:03.3210",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,43803,"Customer",1970,0
253,"2021-03-06 04:23:40.9720","2021-03-06 04:27:54.3910",3187,"Warren St",40.7211236,-74.03805095,3214,"Essex Light Rail",40.7127742,-74.0364857,27655,"Customer",1970,0
1106,"2021-03-06 04:31:02.0660","2021-03-06 04:49:28.9550",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3203,"Hamilton Park",40.727595966,-74.044247311,42915,"Customer",1970,0
204,"2021-03-06 04:59:29.2780","2021-03-06 05:02:54.0730",3202,"Newport PATH",40.7272235,-74.0337589,3187,"Warren St",40.7211236,-74.03805095,46340,"Subscriber",1972,1
489,"2021-03-06 04:59:31.2050","2021-03-06 05:07:40.6610",3184,"Paulus Hook",40.7141454,-74.0335519,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,40709,"Subscriber",1983,1
2336,"2021-03-06 05:01:28.7510","2021-03-06 05:40:25.1970",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,44165,"Customer",1970,0
159,"2021-03-06 05:09:31.8050","2021-03-06 05:12:11.6530",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,32440,"Subscriber",1977,1
959,"2021-03-06 05:19:21.4330","2021-03-06 05:35:20.5280",3203,"Hamilton Park",40.727595966,-74.044247311,3203,"Hamilton Park",40.727595966,-74.044247311,41703,"Customer",1970,0
956,"2021-03-06 05:19:38.6280","2021-03-06 05:35:35.5100",3203,"Hamilton Park",40.727595966,-74.044247311,3203,"Hamilton Park",40.727595966,-74.044247311,42823,"Subscriber",1987,2
955,"2021-03-06 05:35:46.6320","2021-03-06 05:51:42.1560",3202,"Newport PATH",40.7272235,-74.0337589,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,45364,"Customer",1970,0
966,"2021-03-06 05:35:53.9510","2021-03-06 05:52:00.7980",3202,"Newport PATH",40.7272235,-74.0337589,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42796,"Customer",1970,0
441,"2021-03-06 05:40:46.9210","2021-03-06 05:48:08.7790",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3195,"Sip Ave",40.73089709786179,-74.06391263008118,44165,"Customer",1970,0
623,"2021-03-06 05:59:37.7950","2021-03-06 06:10:01.5760",3185,"City Hall",40.7177325,-74.043845,3194,"McGinley Square",40.7253399253558,-74.06762212514877,35155,"Customer",1970,0
1492,"2021-03-06 06:06:42.5090","2021-03-06 06:31:35.0350",3211,"Newark Ave",40.72152515,-74.046304543,3211,"Newark Ave",40.72152515,-74.046304543,42890,"Customer",1970,0
236,"2021-03-06 06:19:32.2350","2021-03-06 06:23:28.5160",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,44165,"Customer",1970,0
470,"2021-03-06 06:46:05.0830","2021-03-06 06:53:55.8690",3681,"Grand St",40.71517767732029,-74.03768330812454,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,40093,"Customer",1970,0
407,"2021-03-06 07:00:25.6960","2021-03-06 07:07:13.0540",3640,"Journal Square",40.73367,-74.0625,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,28308,"Customer",1970,0
2832,"2021-03-06 08:17:02.0220","2021-03-06 09:04:14.3330",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,16065,"Customer",1970,0
1122,"2021-03-06 09:28:05.4820","2021-03-06 09:46:47.7340",3206,"Hilltop",40.7311689,-74.0575736,3191,"Union St",40.7182113,-74.0836394,33361,"Customer",1970,0
266,"2021-03-06 09:35:04.8580","2021-03-06 09:39:31.2220",3214,"Essex Light Rail",40.7127742,-74.0364857,3187,"Warren St",40.7211236,-74.03805095,42249,"Customer",1970,0
250,"2021-03-06 09:58:07.5600","2021-03-06 10:02:18.0880",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,21488,"Customer",1970,0
633,"2021-03-06 10:11:27.5070","2021-03-06 10:22:01.4510",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,30680,"Customer",1970,0
2336,"2021-03-06 10:18:18.7420","2021-03-06 10:57:15.2250",3202,"Newport PATH",40.7272235,-74.0337589,3191,"Union St",40.7182113,-74.0836394,45967,"Customer",1970,0
161,"2021-03-06 10:58:56.0420","2021-03-06 11:01:37.2810",3211,"Newark Ave",40.72152515,-74.046304543,3187,"Warren St",40.7211236,-74.03805095,44209,"Customer",1970,0
2018,"2021-03-06 11:14:22.7280","2021-03-06 11:48:01.6030",3640,"Journal Square",40.73367,-74.0625,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,18063,"Customer",1970,0
782,"2021-03-06 11:31:01.2860","2021-03-06 11:44:04.2840",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42635,"Customer",1970,0
687,"2021-03-06 11:53:31.4740","2021-03-06 12:04:59.0510",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3639,"Harborside",40.7192517,-74.034234,45372,"Customer",1970,0
457,"2021-03-06 12:07:51.0670","2021-03-06 12:15:28.1190",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,41400,"Customer",1970,0
170,"2021-03-06 12:25:38.8670","2021-03-06 12:28:29.1220",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3185,"City Hall",40.7177325,-74.043845,34964,"Customer",1970,0
77,"2021-03-06 12:38:27.0540","2021-03-06 12:39:44.9800",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3185,"City Hall",40.7177325,-74.043845,33959,"Customer",1970,0
86,"2021-03-06 12:39:31.9400","2021-03-06 12:40:58.3410",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,40709,"Subscriber",1968,1
149,"2021-03-06 12:39:42.0200","2021-03-06 12:42:11.0690",3681,"Grand St",40.71517767732029,-74.03768330812454,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,33321,"Subscriber",1962,1
539,"2021-03-06 12:40:54.2570","2021-03-06 12:49:53.9520",3185,"City Hall",40.7177325,-74.043845,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,28874,"Customer",1970,0
2240,"2021-03-06 12:41:06.9830","2021-03-06 13:18:27.9610",3211,"Newark Ave",40.72152515,-74.046304543,3213,"Van Vorst Park",40.71848892,-74.047726625,42331,"Customer",1970,0
196,"2021-03-06 12:49:38.2500","2021-03-06 12:52:55.1240",3203,"Hamilton Park",40.727595966,-74.044247311,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,39661,"Customer",1970,0
358,"2021-03-06 12:52:34.5860","2021-03-06 12:58:32.6530",3199,"Newport Pkwy",40.7287448,-74.0321082,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,42311,"Customer",1970,0
212,"2021-03-06 12:53:26.2490","2021-03-06 12:56:58.7300",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,46382,"Customer",1970,0
168,"2021-03-06 13:08:56.5330","2021-03-06 13:11:44.9910",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3185,"City Hall",40.7177325,-74.043845,44283,"Customer",1970,0
266,"2021-03-06 13:13:26.2870","2021-03-06 13:17:52.4030",3207,"Oakland Ave",40.7376037,-74.0524783,3640,"Journal Square",40.73367,-74.0625,34200,"Customer",1970,0
331,"2021-03-06 13:17:33.7170","2021-03-06 13:23:05.3600",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,21488,"Customer",1970,0
298,"2021-03-06 13:20:29.8790","2021-03-06 13:25:28.0550",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,41703,"Subscriber",1971,2
246,"2021-03-06 13:30:01.3280","2021-03-06 13:34:07.9480",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,38930,"Customer",1970,0
641,"2021-03-06 13:34:44.8830","2021-03-06 13:45:26.6580",3203,"Hamilton Park",40.727595966,-74.044247311,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,45713,"Customer",1970,0
414,"2021-03-06 13:36:01.9270","2021-03-06 13:42:55.9710",3199,"Newport Pkwy",40.7287448,-74.0321082,3187,"Warren St",40.7211236,-74.03805095,44721,"Customer",1970,0
138,"2021-03-06 13:36:31.3550","2021-03-06 13:38:49.4160",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3187,"Warren St",40.7211236,-74.03805095,42311,"Customer",1970,0
269,"2021-03-06 13:45:12.6940","2021-03-06 13:49:42.4240",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,44505,"Customer",1970,0
1506,"2021-03-06 14:03:08.4830","2021-03-06 14:28:14.6430",3187,"Warren St",40.7211236,-74.03805095,3187,"Warren St",40.7211236,-74.03805095,43248,"Customer",1970,0
227,"2021-03-06 14:04:09.9070","2021-03-06 14:07:57.8770",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,46465,"Customer",1970,0
1010,"2021-03-06 14:14:13.2440","2021-03-06 14:31:04.0060",3196,"Riverview Park",40.7443187,-74.0439909,3199,"Newport Pkwy",40.7287448,-74.0321082,44358,"Customer",1970,0
3102,"2021-03-06 14:19:55.4540","2021-03-06 15:11:38.0300",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42485,"Customer",1970,0
284,"2021-03-06 14:20:53.6820","2021-03-06 14:25:37.7280",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,44241,"Customer",1970,0
242,"2021-03-06 14:22:29.8480","2021-03-06 14:26:32.4180",3213,"Van Vorst Park",40.71848892,-74.047726625,3209,"Brunswick St",40.7241765,-74.0506564,42343,"Customer",1970,0
240,"2021-03-06 14:27:03.9650","2021-03-06 14:31:03.9740",3214,"Essex Light Rail",40.7127742,-74.0364857,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42370,"Customer",1970,0
2533,"2021-03-06 14:29:52.6740","2021-03-06 15:12:05.8350",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,44920,"Customer",1970,0
236,"2021-03-06 14:36:09.0590","2021-03-06 14:40:05.3120",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,44505,"Customer",1970,0
668,"2021-03-06 14:38:10.7100","2021-03-06 14:49:18.9410",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3203,"Hamilton Park",40.727595966,-74.044247311,45713,"Customer",1970,0
251,"2021-03-06 14:44:33.5550","2021-03-06 14:48:45.4540",3199,"Newport Pkwy",40.7287448,-74.0321082,3187,"Warren St",40.7211236,-74.03805095,44422,"Customer",1970,0
265,"2021-03-06 14:50:24.0990","2021-03-06 14:54:49.7980",3203,"Hamilton Park",40.727595966,-74.044247311,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,26469,"Customer",1970,0
300,"2021-03-06 14:52:19.4500","2021-03-06 14:57:19.9440",3213,"Van Vorst Park",40.71848892,-74.047726625,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,42331,"Customer",1970,0
314,"2021-03-06 14:53:52.2340","2021-03-06 14:59:06.8310",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,39661,"Customer",1970,0
1112,"2021-03-06 14:56:39.8560","2021-03-06 15:15:12.2900",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3184,"Paulus Hook",40.7141454,-74.0335519,46935,"Customer",1970,0
261,"2021-03-06 14:58:37.8790","2021-03-06 15:02:59.6060",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,40709,"Customer",1986,1
278,"2021-03-06 14:59:05.7310","2021-03-06 15:03:43.8310",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,46382,"Customer",1970,0
3461,"2021-03-06 14:59:25.2020","2021-03-06 15:57:07.1470",3184,"Paulus Hook",40.7141454,-74.0335519,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42495,"Customer",1970,0
1864,"2021-03-06 15:02:22.9400","2021-03-06 15:33:27.7380",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,44241,"Customer",1970,0
1251,"2021-03-06 15:13:37.6800","2021-03-06 15:34:29.3620",3199,"Newport Pkwy",40.7287448,-74.0321082,3184,"Paulus Hook",40.7141454,-74.0335519,42422,"Customer",1970,0
413,"2021-03-06 15:15:08.1270","2021-03-06 15:22:01.3620",3192,"Liberty Light Rail",40.7112423,-74.0557013,3213,"Van Vorst Park",40.71848892,-74.047726625,42206,"Customer",1970,0
567,"2021-03-06 15:30:34.5700","2021-03-06 15:40:01.7110",3184,"Paulus Hook",40.7141454,-74.0335519,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42674,"Customer",1970,0
315,"2021-03-06 15:33:54.9020","2021-03-06 15:39:10.4280",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3185,"City Hall",40.7177325,-74.043845,39571,"Subscriber",1987,2
